account_id,payment_id,payment_usd,payment_date
UlQ5GR1EK4QtQAL,B6QfR02t8dQAM,50,2020-09-15
WPQ5GR1Sn4QtQA3,B5QfR02t8dQAM,50,2020-09-15
VeQ5GR1Sn4QtQAN,AtQfR02t8dQAM,50,2020-09-15
5KQ5GR13l4QtQAQ,AnQfR02t8dQAM,25,2020-09-15
bTQ5GR0Qv4QtQAV,AeQfR02t8dQAM,719.68,2020-09-15
fSQ5GR1SB4QtQAX,43QfR02t8dQAE,750,2020-09-15
IGQ5GR19Y4QtQA4,3uQfR02t8dQAE,250,2020-09-15
JQQ5GR1Rk4QtQAZ,3tQfR02t8dQAE,250,2020-09-15
XrQ5GR1SZ4QtQAP,3sQfR02t8dQAE,250,2020-09-15
w6Q5GR1SZ4QtQAH,39QfR02t8dQAE,125,2020-09-15
WKQ5GR1PT4QtQA5,38QfR02t8dQAE,1,2020-09-15
feQ5GR1Mq4QtQAB,2zQfR02t8dQAE,50,2020-09-15
uPQ5GR1PV4QtQAT,C9QfR02t8dQAM,0,2020-09-14
NEQ5GR1EI4QtQA1,C8QfR02t8dQAM,31.45,2020-09-14
jYQ5GR1Sn4QtQAV,C7QfR02t8dQAM,50,2020-09-14
t4Q5GR1SD4QtQAH,C6QfR02t8dQAM,75,2020-09-14
zaQ5GR1R24QtQAB,C5QfR02t8dQAM,888.79,2020-09-14
JrQ5GR1R24QtQAN,C4QfR02t8dQAM,50,2020-09-14
2gQ5GR1L44QtQAB,C3QfR02t8dQAM,125,2020-09-14
6MQ5GR0zQ4QtQAW,C2QfR02t8dQAM,50,2020-09-14
RIQ5GR0rD4QtQA4,C1QfR02t8dQAM,250,2020-09-14
cTQ5GR0bx4QtQAQ,C0QfR02t8dQAM,800,2020-09-14
JGQ5GR0BI4QtQA1,BzQfR02t8dQAM,125,2020-09-14
msQ5GR1PV4QtQAD,AzQfR02t8dQAM,75,2020-09-14
tWQ5GR1PV4QtQAT,AyQfR02t8dQAM,30,2020-09-14
tYQ5GR1SD4QtQAX,AxQfR02t8dQAM,30,2020-09-14
ZmQ5GR1T34QtQAN,AwQfR02t8dQAM,25,2020-09-14
QbQ5GR1SZ4QtQAP,AvQfR02t8dQAM,125,2020-09-14
8bQ5GR1SD4QtQAH,AuQfR02t8dQAM,504.21,2020-09-14
zVQ5GR1R24QtQAR,AsQfR02t8dQAM,50,2020-09-14
zQQ5GR1R24QtQAR,ArQfR02t8dQAM,1,2020-09-14
ZHQ5GR1Na4QtQA3,AqQfR02t8dQAM,250,2020-09-14
gNQ5GR1O14QtQAR,ApQfR02t8dQAM,480.44,2020-09-14
rYQ5GR1II4QtQAT,AoQfR02t8dQAM,500,2020-09-14
x7Q5GR06N4QtQAC,AmQfR02t8dQAM,250,2020-09-14
UUQ5GR0o84QtQAY,4FQfR02t8dQAU,250,2020-09-13
RHQ5GR1O24QtQAZ,44QfR02t8dQAE,25,2020-09-13
P2Q5GR1R24QtQAN,3YQfR02t8dQAU,250,2020-09-13
u6Q5GR1Iy4QtQAB,3WQfR02t8dQAU,250,2020-09-13
1nQ5GR0p54QtQAA,3wQfR02t8dQAE,938.04,2020-09-13
1PQ5GR1Bd4QtQAR,3VQfR02t8dQAU,32.5,2020-09-13
ABQ5GR1NY4QtQA1,3TQfR02t8dQAU,125,2020-09-13
Q4Q5GR1Ou4QtQAN,3RQfR02t8dQAU,125,2020-09-13
m7Q5GR1Iz4QtQAF,3oQfR02t8dQAE,81.25,2020-09-13
ZLQ5GR18t4QtQAY,3nQfR02t8dQAE,250,2020-09-13
h4Q5GR0p44QtQAA,3MQfR02t8dQAU,250,2020-09-13
UhQ5GR1Iy4QtQAN,3KQfR02t8dQAU,81.25,2020-09-13
6iQ5GR1GH4QtQAD,3JQfR02t8dQAU,500,2020-09-13
TDQ5GR1SZ4QtQA5,3HQfR02t8dQAU,50,2020-09-13
mGQ5GR0t34QtQAU,3hQfR02t8dQAE,250,2020-09-13
ARQ5GR1Na4QtQAZ,3dQfR02t8dQAE,75,2020-09-13
n2Q5GR1PV4QtQAD,4EQfR02t8dQAU,150,2020-09-12
nIQ5GR1PV4QtQAT,4DQfR02t8dQAU,150,2020-09-12
D4Q5GR1Mo4QtQAN,4AQfR02t8dQAU,50,2020-09-12
f0Q5GR1Kh4QtQAF,49QfR02t8dQAE,50,2020-09-12
fEQ5GR1Em4QtQAR,47QfR02t8dQAE,32.5,2020-09-12
nHQ5GR1PV4QtQAT,45QfR02t8dQAE,75,2020-09-12
xVQ5GR0o74QtQAQ,41QfR02t8dQAE,500,2020-09-12
hXQ5GR0fe4QtQAQ,40QfR02t8dQAE,50,2020-09-12
ByQ5GR0fe4QtQAI,3rQfR02t8dQAE,1367.33,2020-09-12
GqQ5GR1Kh4QtQAN,3QQfR02t8dQAU,50,2020-09-12
72Q5GR1PV4QtQAD,3qQfR02t8dQAE,75,2020-09-12
5QQ5GR17F4QtQAW,3PQfR02t8dQAU,250,2020-09-12
MUQ5GR1SY4QtQA1,3pQfR02t8dQAE,50,2020-09-12
zxQ5GR1HY4QtQAD,3OQfR02t8dQAU,50,2020-09-12
ZdQ5GR12C4QtQAK,3mQfR02t8dQAE,50,2020-09-12
g5Q5GR0rg4QtQAE,3jQfR02t8dQAE,1591.46,2020-09-12
O1Q5GR1SY4QtQAL,3iQfR02t8dQAE,125,2020-09-12
ZhQ5GR1NY4QtQAL,3gQfR02t8dQAE,125,2020-09-12
DdQ5GR0bu4QtQAM,3fQfR02t8dQAE,50,2020-09-12
AHQ5GR1R04QtQA3,3bQfR02t8dQAE,25,2020-09-12
7eQ5GR1KH4QtQAD,3aQfR02t8dQAE,200,2020-09-12
y6Q5GR1SC4QtQAD,4CQfR02t8dQAU,50,2020-09-11
gOQ5GR1L74QtQAR,4BQfR02t8dQAU,935.73,2020-09-11
eEQ5GR1L64QtQAR,48QfR02t8dQAE,75,2020-09-11
G8Q5GR1D94QtQAN,46QfR02t8dQAE,50,2020-09-11
s1Q5GR0zR4QtQAG,43QfR02t8dQAE,250,2020-09-11
SIQ5GR15k4QtQAY,42QfR02t8dQAE,250,2020-09-11
EFQ5GR1NY4QtQA1,3ZQfR02t8dQAU,125,2020-09-11
8mQ5GR1Nb4QtQAB,3zQfR02t8dQAE,50,2020-09-11
IfQ5GR1SC4QtQAL,3yQfR02t8dQAE,30,2020-09-11
PGQ5GR1En4QtQAZ,3XQfR02t8dQAU,375,2020-09-11
HwQ5GR1SC4QtQAL,3xQfR02t8dQAE,30,2020-09-11
zzQ5GR1SD4QtQAH,3vQfR02t8dQAE,50,2020-09-11
QHQ5GR1PT4QtQA1,3UQfR02t8dQAU,25,2020-09-11
jMQ5GR1SC4QtQAX,3uQfR02t8dQAE,30,2020-09-11
QvQ5GR1SD4QtQAP,3tQfR02t8dQAE,250,2020-09-11
hXQ5GR1L64QtQAR,3SQfR02t8dQAU,30,2020-09-11
aoQ5GR18t4QtQAA,3sQfR02t8dQAE,50,2020-09-11
1NQ5GR1Bf4QtQAR,3NQfR02t8dQAU,125,2020-09-11
CQQ5GR1Gz4QtQAZ,3LQfR02t8dQAU,250,2020-09-11
mQQ5GR1PV4QtQAX,3lQfR02t8dQAE,500,2020-09-11
MSQ5GR1H04QtQA3,3kQfR02t8dQAE,250,2020-09-11
W5Q5GR1Kg4QtQAJ,3IQfR02t8dQAU,125,2020-09-11
I3Q5GR1Nc4QtQAJ,3eQfR02t8dQAE,1,2020-09-11
P1Q5GR1R24QtQAN,3cQfR02t8dQAE,50,2020-09-11
4IQ5GR1TV4QtQAX,qzQfR02t8dQAE,100,2020-09-10
QBQ5GR15h4QtQAY,cWQfR02t8dQAU,32.5,2020-09-10
DoQ5GR0zR4QtQAO,cVQfR02t8dQAU,50,2020-09-10
6tQ5GR1L64QtQAF,cKQfR02t8dQAU,50,2020-09-10
WUQ5GR0p64QtQAY,cHQfR02t8dQAU,2480.34,2020-09-10
glQ5GR1SC4QtQAH,cCQfR02t8dQAU,30,2020-09-10
QwQ5GR1Ms4QtQAN,cBQfR02t8dQAU,100,2020-09-10
ECQ5GR1L54QtQA3,caQfR02t8dQAE,50,2020-09-10
4dQ5GR1Ke4QtQAF,c8QfR02t8dQAE,75,2020-09-10
duQ5GR1L64QtQAB,c0QfR02t8dQAE,30,2020-09-10
P6Q5GR1R24QtQAN,bzQfR02t8dQAE,1,2020-09-10
EjQ5GR1NY4QtQAL,bYQfR02t8dQAU,125,2020-09-10
JaQ5GR1S94QtQAJ,bwQfR02t8dQAE,150,2020-09-10
AoQ5GR1SD4QtQAP,bvQfR02t8dQAE,50,2020-09-10
zzQ5GR15i4QtQAE,bSQfR02t8dQAU,32.5,2020-09-10
dvQ5GR1L64QtQAB,bhQfR02t8dQAE,300,2020-09-10
jLQ5GR1SC4QtQAX,bEQfR02t8dQAU,30,2020-09-10
AjQ5GR1SD4QtQAP,b2QfR02t8dQAE,25,2020-09-10
gXQ5GR1El4QtQAR,ayQfR02t8dQAE,250,2020-09-10
IBQ5GR0zQ4QtQA0,axQfR02t8dQAE,50,2020-09-10
9vQ5GR1SD4QtQAH,awQfR02t8dQAE,25,2020-09-10
rfQ5GR1PV4QtQAD,aqQfR02t8dQAE,694.63,2020-09-10
vgQ5GR1R24QtQAB,apQfR02t8dQAE,661.06,2020-09-10
rZQ5GR1PU4QtQAT,aoQfR02t8dQAE,125,2020-09-10
vOQ5GR1PS4QtQAT,ahQfR02t8dQAE,475,2020-09-10
yoQ5GR1Ke4QtQAF,agQfR02t8dQAE,0,2020-09-10
h8Q5GR1L74QtQAB,acQfR02t8dQAE,50,2020-09-10
LOQ5GR0rg4QtQAY,cZQfR02t8dQAU,1589.29,2020-09-09
YlQ5GR0rX4QtQAK,cYQfR02t8dQAU,900.84,2020-09-09
iNQ5GR1SC4QtQAT,cTQfR02t8dQAU,50,2020-09-09
RBQ5GR1SC4QtQA1,cRQfR02t8dQAU,50,2020-09-09
DWQ5GR1NY4QtQA1,cQQfR02t8dQAU,383.38,2020-09-09
mhQ5GR1Em4QtQAB,cOQfR02t8dQAU,500,2020-09-09
qTQ5GR1NZ4QtQAT,cGQfR02t8dQAU,250,2020-09-09
nmQ5GR0o74QtQAA,cdQfR02t8dQAE,3722.63,2020-09-09
kJQ5GR1L64QtQAV,byQfR02t8dQAE,50,2020-09-09
z2Q5GR1L34QtQAF,bXQfR02t8dQAU,1797.06,2020-09-09
wtQ5GR0rg4QtQAA,btQfR02t8dQAE,1023.09,2020-09-09
IfQ5GR0p64QtQAM,bPQfR02t8dQAU,3109.99,2020-09-09
x9Q5GR06N4QtQAC,boQfR02t8dQAE,250,2020-09-09
WvQ5GR1PS4QtQAL,bnQfR02t8dQAE,125,2020-09-09
QtQ5GR1SC4QtQAL,bMQfR02t8dQAU,50,2020-09-09
eSQ5GR1Mr4QtQAV,b9QfR02t8dQAE,1506.25,2020-09-09
6NQ5GR17F4QtQAS,anQfR02t8dQAE,902.14,2020-09-09
LeQ5GR0Mc4QtQAN,afQfR02t8dQAE,1864.46,2020-09-09
BrQ5GR1Na4QtQAJ,aeQfR02t8dQAE,30,2020-09-09
YWQ5GR1L64QtQA3,wHQfR02t8dQAU,500.1,2020-09-08
xMQ5GR1SC4QtQAT,cXQfR02t8dQAU,50,2020-09-08
dHQ5GR1IK4QtQAX,cUQfR02t8dQAU,183.63,2020-09-08
cwQ5GR15j4QtQAE,cPQfR02t8dQAU,462.48,2020-09-08
sfQ5GR0KC4QtQAH,cNQfR02t8dQAU,250.03,2020-09-08
jKQ5GR0Pp4QtQAV,cMQfR02t8dQAU,559.04,2020-09-08
cuQ5GR0o74QtQAA,cLQfR02t8dQAU,1052.74,2020-09-08
EQQ5GR0NP4QtQA5,cJQfR02t8dQAU,1156.39,2020-09-08
AkQ5GR0p44QtQAI,cIQfR02t8dQAU,2.06,2020-09-08
8NQ5GR1Kh4QtQAR,cgQfR02t8dQAE,420.12,2020-09-08
5AQ5GR0bx4QtQAU,cFQfR02t8dQAU,250,2020-09-08
rtQ5GR1Hv4QtQAF,cfQfR02t8dQAE,1052.15,2020-09-08
FLQ5GR1NZ4QtQA1,cEQfR02t8dQAU,675.4,2020-09-08
DTQ5GR1L54QtQA3,ceQfR02t8dQAE,393.73,2020-09-08
hkQ5GR1O24QtQAB,cDQfR02t8dQAU,133.81,2020-09-08
q0Q5GR1PV4QtQAH,ccQfR02t8dQAE,50,2020-09-08
7eQ5GR1KH4QtQAD,cbQfR02t8dQAE,217.9,2020-09-08
EKQ5GR1NY4QtQA1,cAQfR02t8dQAU,250,2020-09-08
6lQ5GR1SC4QtQAD,c9QfR02t8dQAE,25,2020-09-08
AvQ5GR1L44QtQAJ,c7QfR02t8dQAE,998.22,2020-09-08
94Q5GR10o4QtQAA,c6QfR02t8dQAE,50,2020-09-08
1TQ5GR1SC4QtQAT,c5QfR02t8dQAE,500,2020-09-08
9wQ5GR0p54QtQAE,c4QfR02t8dQAE,3182.41,2020-09-08
5LQ5GR1Bg4QtQAR,c3QfR02t8dQAE,944.07,2020-09-08
0pQ5GR0Kx4QtQAB,c2QfR02t8dQAE,138.36,2020-09-08
P6Q5GR0KB4QtQAL,c1QfR02t8dQAE,250.04,2020-09-08
1hQ5GR0eA4QtQAG,bZQfR02t8dQAU,309.83,2020-09-08
X3Q5GR0Jo4QtQAN,bxQfR02t8dQAE,50,2020-09-08
ijQ5GR1Iz4QtQAF,bWQfR02t8dQAU,887.73,2020-09-08
GzQ5GR1Fn4QtQAJ,bVQfR02t8dQAU,10128.29,2020-09-08
YmQ5GR1L64QtQAN,bUQfR02t8dQAU,548.99,2020-09-08
6aQ5GR1An4QtQAB,buQfR02t8dQAE,250,2020-09-08
hTQ5GR1NZ4QtQAT,bTQfR02t8dQAU,611.41,2020-09-08
cLQ5GR1O24QtQAR,bsQfR02t8dQAE,3006.51,2020-09-08
i1Q5GR11F4QtQAG,bRQfR02t8dQAU,153.85,2020-09-08
1bQ5GR07s4QtQAE,brQfR02t8dQAE,3387.2,2020-09-08
DUQ5GR0Uw4QtQAZ,bQQfR02t8dQAU,74.18,2020-09-08
udQ5GR1Gq4QtQAB,bqQfR02t8dQAE,325,2020-09-08
OtQ5GR0dN4QtQAO,bpQfR02t8dQAE,589.63,2020-09-08
KaQ5GR0zR4QtQAO,bOQfR02t8dQAU,250,2020-09-08
xOQ5GR0rg4QtQAU,bNQfR02t8dQAU,2573.73,2020-09-08
17Q5GR07s4QtQAE,bmQfR02t8dQAE,937.34,2020-09-08
4UQ5GR1Ke4QtQAR,bLQfR02t8dQAU,4882.38,2020-09-08
v5Q5GR0Qs4QtQAB,blQfR02t8dQAE,588.63,2020-09-08
xqQ5GR06N4QtQAC,bKQfR02t8dQAU,849.29,2020-09-08
DXQ5GR1Gz4QtQAZ,bkQfR02t8dQAE,99.12,2020-09-08
LQQ5GR0zQ4QtQA0,bJQfR02t8dQAU,150,2020-09-08
C9Q5GR0zQ4QtQAO,bjQfR02t8dQAE,35.51,2020-09-08
QwQ5GR1L54QtQAJ,bIQfR02t8dQAU,203.18,2020-09-08
H5Q5GR1PT4QtQAP,biQfR02t8dQAE,244.68,2020-09-08
f6Q5GR1J04QtQAF,bHQfR02t8dQAU,1600.33,2020-09-08
UeQ5GR0eB4QtQAK,bGQfR02t8dQAU,220.9,2020-09-08
YnQ5GR1L64QtQAN,bgQfR02t8dQAE,500,2020-09-08
q4Q5GR1O24QtQAF,bFQfR02t8dQAU,430.52,2020-09-08
AwQ5GR15j4QtQAI,bfQfR02t8dQAE,466.33,2020-09-08
nUQ5GR1EK4QtQAT,beQfR02t8dQAE,300.01,2020-09-08
zrQ5GR1Jq4QtQAF,bDQfR02t8dQAU,592.89,2020-09-08
WUQ5GR0p64QtQAY,bdQfR02t8dQAE,603.6,2020-09-08
GzQ5GR1Fn4QtQAJ,bCQfR02t8dQAU,563.36,2020-09-08
QhQ5GR1RQ4QtQAP,bcQfR02t8dQAE,540.55,2020-09-08
LJQ5GR1NZ4QtQA1,bBQfR02t8dQAU,337.34,2020-09-08
45Q5GR1An4QtQAB,bbQfR02t8dQAE,9.48,2020-09-08
7AQ5GR0bx4QtQAU,bAQfR02t8dQAU,150.03,2020-09-08
xiQ5GR06N4QtQAC,baQfR02t8dQAE,5395.45,2020-09-08
6iQ5GR1GH4QtQAD,b8QfR02t8dQAE,397.75,2020-09-08
GzQ5GR1Fn4QtQAJ,b7QfR02t8dQAE,451.57,2020-09-08
GCQ5GR1Bf4QtQA3,b6QfR02t8dQAE,1816.15,2020-09-08
RcQ5GR0p44QtQAI,b5QfR02t8dQAE,1377.3,2020-09-08
yVQ5GR0V04QtQAR,b4QfR02t8dQAE,94.35,2020-09-08
ZYQ5GR17F4QtQA4,B3QfR02t8dQAM,50,2020-09-08
ztQ5GR1Ha4QtQAF,b3QfR02t8dQAE,2481.4,2020-09-08
sxQ5GR1SC4QtQAH,b1QfR02t8dQAE,30,2020-09-08
xbQ5GR06N4QtQAC,b0QfR02t8dQAE,199,2020-09-08
Y5Q5GR1Mr4QtQAN,azQfR02t8dQAE,405.02,2020-09-08
moQ5GR1NY4QtQAD,avQfR02t8dQAE,1048.22,2020-09-08
ctQ5GR11H4QtQAC,auQfR02t8dQAE,448.34,2020-09-08
xPQ5GR06N4QtQAS,atQfR02t8dQAE,4573.6,2020-09-08
RCQ5GR0KB4QtQA1,asQfR02t8dQAE,19.32,2020-09-08
UZQ5GR0Iu4QtQAZ,arQfR02t8dQAE,123.18,2020-09-08
kgQ5GR0GW4QtQAD,amQfR02t8dQAE,500,2020-09-08
YWQ5GR1L64QtQA3,alQfR02t8dQAE,500.1,2020-09-08
nQQ5GR0hc4QtQAQ,akQfR02t8dQAE,1341.9,2020-09-08
5GQ5GR0Kx4QtQAR,ajQfR02t8dQAE,500.23,2020-09-08
u6Q5GR1Iy4QtQAB,aiQfR02t8dQAE,300.04,2020-09-08
PMQ5GR1NY4QtQA1,AhQfR02t8dQAM,30,2020-09-08
QEQ5GR0NN4QtQA5,adQfR02t8dQAE,739.88,2020-09-08
nIQ5GR1SB4QtQAT,abQfR02t8dQAE,125,2020-09-08
8HQ5GR0t34QtQAQ,aaQfR02t8dQAE,266.21,2020-09-08
LQQ5GR0zQ4QtQA0,r9QfR02t8dQAE,100,2020-09-07
nXQ5GR1Mr4QtQAV,BZQfR02t8dQA2,75,2020-09-07
QwQ5GR1L54QtQAJ,BTQfR02t8dQA2,1095.72,2020-09-07
FCQ5GR1PT4QtQA5,BNQfR02t8dQA2,929.12,2020-09-07
eiQ5GR1SC4QtQAD,BhQfR02t8dQAM,500,2020-09-07
17Q5GR07s4QtQAE,BGQfR02t8dQA2,842.87,2020-09-07
JZQ5GR1S94QtQAZ,BeQfR02t8dQAM,30,2020-09-07
C8Q5GR1PT4QtQAP,B7QfR02t8dQAM,1061.85,2020-09-07
PvQ5GR1Js4QtQAN,B4QfR02t8dQAM,32.5,2020-09-07
UnQ5GR1Kg4QtQAJ,B2QfR02t8dQAM,125,2020-09-07
HPQ5GR1Ou4QtQAZ,AwQfR02t8dQAM,1,2020-09-07
24Q5GR1O14QtQAB,AmQfR02t8dQAM,974.28,2020-09-07
LDQ5GR1Mp4QtQA3,AjQfR02t8dQAM,500,2020-09-07
zVQ5GR1R44QtQAR,rTQfR02t8dQAU,100,2020-09-06
A5Q5GR1An4QtQAJ,BUQfR02t8dQA2,250,2020-09-06
y3Q5GR1KF4QtQAH,BPQfR02t8dQA2,50,2020-09-06
skQ5GR1Am4QtQAB,BMQfR02t8dQA2,195.52,2020-09-06
REQ5GR12C4QtQA0,BKQfR02t8dQA2,997.55,2020-09-06
REQ5GR1Am4QtQAZ,BdQfR02t8dQAM,153.79,2020-09-06
yAQ5GR1Ou4QtQAV,BcQfR02t8dQAM,30,2020-09-06
iIQ5GR1EI4QtQAT,BaQfR02t8dQAM,50,2020-09-06
X7Q5GR1KG4QtQAP,B5QfR02t8dQAM,250,2020-09-06
O7Q5GR1EK4QtQAL,AzQfR02t8dQAM,26.73,2020-09-06
w9Q5GR1Ou4QtQAF,AxQfR02t8dQAM,30,2020-09-06
SoQ5GR1KH4QtQAL,AvQfR02t8dQAM,150,2020-09-06
FVQ5GR15j4QtQA2,AuQfR02t8dQAM,75,2020-09-06
moQ5GR1NY4QtQAD,AoQfR02t8dQAM,2234.2,2020-09-06
wzQ5GR1An4QtQAB,AkQfR02t8dQAM,50,2020-09-06
5cQ5GR1An4QtQAB,AgQfR02t8dQAM,50,2020-09-06
73Q5GR1SB4QtQAD,BWQfR02t8dQA2,25,2020-09-05
3eQ5GR1Ov4QtQAF,BRQfR02t8dQA2,300,2020-09-05
K5Q5GR1H04QtQAN,BQQfR02t8dQA2,250,2020-09-05
qsQ5GR1II4QtQAD,BLQfR02t8dQA2,50,2020-09-05
YQQ5GR12C4QtQA0,BJQfR02t8dQA2,250,2020-09-05
4UQ5GR1Ke4QtQAR,BHQfR02t8dQA2,5050,2020-09-05
n7Q5GR0t34QtQAA,BfQfR02t8dQAM,250,2020-09-05
0XQ5GR1Ov4QtQAV,BFQfR02t8dQA2,30,2020-09-05
IiQ5GR1H04QtQAN,BEQfR02t8dQA2,250,2020-09-05
AvQ5GR1L44QtQAJ,BDQfR02t8dQA2,1453.37,2020-09-05
XLQ5GR1L64QtQA3,BCQfR02t8dQA2,1057.04,2020-09-05
mNQ5GR12D4QtQAW,BAQfR02t8dQA2,50,2020-09-05
w0Q5GR0o64QtQAE,B9QfR02t8dQAM,1970.02,2020-09-05
wqQ5GR1PS4QtQAD,B6QfR02t8dQAM,967.2,2020-09-05
1NQ5GR1O34QtQAV,B0QfR02t8dQAM,125,2020-09-05
xYQ5GR06N4QtQAS,AsQfR02t8dQAM,99,2020-09-05
k7Q5GR1244QtQAA,ApQfR02t8dQAM,50,2020-09-05
AUQ5GR1L74QtQA3,AlQfR02t8dQAM,498.84,2020-09-05
gnQ5GR1NY4QtQAD,qqQfR02t8dQAE,100,2020-09-04
q4Q5GR1O24QtQAF,BYQfR02t8dQA2,723.04,2020-09-04
wdQ5GR1Ou4QtQAF,BXQfR02t8dQA2,300,2020-09-04
cwQ5GR15j4QtQAE,BVQfR02t8dQA2,828.23,2020-09-04
xAQ5GR06N4QtQAS,BSQfR02t8dQA2,809.4,2020-09-04
M7Q5GR1EI4QtQAL,BOQfR02t8dQA2,250,2020-09-04
wAQ5GR1Ou4QtQAV,BIQfR02t8dQA2,30,2020-09-04
QmQ5GR1Ie4QtQAN,BgQfR02t8dQAM,250,2020-09-04
uLQ5GR0Md4QtQAR,BbQfR02t8dQAM,250,2020-09-04
DJQ5GR0WE4QtQA5,BBQfR02t8dQA2,500,2020-09-04
ypQ5GR0t44QtQAE,B8QfR02t8dQAM,500,2020-09-04
37Q5GR1L54QtQAB,B1QfR02t8dQAM,125,2020-09-04
XFQ5GR1L64QtQA3,AyQfR02t8dQAM,250,2020-09-04
SEQ5GR1Ou4QtQAZ,AtQfR02t8dQAM,125,2020-09-04
vaQ5GR1Ou4QtQAF,ArQfR02t8dQAM,75,2020-09-04
GSQ5GR1H04QtQA3,AqQfR02t8dQAM,500,2020-09-04
zSQ5GR1Ov4QtQAV,AnQfR02t8dQAM,30,2020-09-04
vpQ5GR1Ou4QtQAF,AiQfR02t8dQAM,30,2020-09-04
RCQ5GR0KB4QtQA1,UgQfR02t8dQAM,125,2020-09-03
xcQ5GR06N4QtQAC,5QQfR02t8dQAU,5541.79,2020-09-03
ghQ5GR12D4QtQAC,5OQfR02t8dQAU,727.86,2020-09-03
buQ5GR1Rk4QtQAF,5LQfR02t8dQAU,75,2020-09-03
fgQ5GR1Rk4QtQAF,5IQfR02t8dQAU,30,2020-09-03
qjQ5GR1Rh4QtQAB,5HQfR02t8dQAU,30,2020-09-03
xOQ5GR0rg4QtQAU,5GQfR02t8dQAU,2614.26,2020-09-03
HnQ5GR1S94QtQAJ,5FQfR02t8dQAU,30,2020-09-03
0pQ5GR0Kx4QtQAB,5BQfR02t8dQAU,753.56,2020-09-03
rtQ5GR1Hv4QtQAF,5AQfR02t8dQAU,500,2020-09-03
VQQ5GR12D4QtQA0,54QfR02t8dQAE,323.82,2020-09-03
C5Q5GR1O14QtQAJ,51QfR02t8dQAE,329.48,2020-09-03
UJQ5GR0t54QtQAY,4yQfR02t8dQAE,500,2020-09-03
V9Q5GR1Rk4QtQAN,4wQfR02t8dQAE,250,2020-09-03
qPQ5GR1Rh4QtQAR,4uQfR02t8dQAE,150,2020-09-03
sFQ5GR0mU4QtQAW,4rQfR02t8dQAE,689.27,2020-09-03
U3Q5GR12D4QtQAK,4pQfR02t8dQAE,631.55,2020-09-03
0LQ5GR1Kh4QtQAR,4oQfR02t8dQAE,30,2020-09-03
btQ5GR1Rk4QtQAF,4nQfR02t8dQAE,30,2020-09-03
LzQ5GR1Kh4QtQAN,4mQfR02t8dQAE,250,2020-09-03
bbQ5GR1SB4QtQAH,4lQfR02t8dQAE,250,2020-09-03
bTQ5GR19Y4QtQAW,4hQfR02t8dQAE,50,2020-09-03
x1Q5GR06N4QtQAC,4fQfR02t8dQAE,125,2020-09-03
nUQ5GR1EK4QtQAT,4eQfR02t8dQAE,125,2020-09-03
UVQ5GR1Rh4QtQA3,4bQfR02t8dQAE,300,2020-09-03
PSQ5GR1EI4QtQA5,4aQfR02t8dQAE,500,2020-09-03
voQ5GR06N4QtQAC,s2QfR02t8dQAE,100,2020-09-02
dXQ5GR1SB4QtQAX,5NQfR02t8dQAU,50,2020-09-02
7cQ5GR1L54QtQAB,5MQfR02t8dQAU,30,2020-09-02
qRQ5GR1RQ4QtQAX,5EQfR02t8dQAU,250,2020-09-02
KoQ5GR0Di4QtQAN,55QfR02t8dQAE,150,2020-09-02
9tQ5GR1Rh4QtQAF,50QfR02t8dQAE,125,2020-09-02
wQQ5GR1Rj4QtQAR,4sQfR02t8dQAE,25,2020-09-02
HKQ5GR1Ou4QtQAZ,4jQfR02t8dQAE,1,2020-09-02
I6Q5GR1Mq4QtQAJ,4cQfR02t8dQAE,30,2020-09-02
H3Q5GR1L34QtQAJ,5PQfR02t8dQAU,796.48,2020-09-01
PyQ5GR1Rh4QtQAN,5KQfR02t8dQAU,250,2020-09-01
xiQ5GR06N4QtQAC,5JQfR02t8dQAU,3471.71,2020-09-01
IcQ5GR0t44QtQAI,5DQfR02t8dQAU,50,2020-09-01
O3Q5GR1254QtQAM,5CQfR02t8dQAU,250,2020-09-01
UZQ5GR0Iu4QtQAZ,59QfR02t8dQAE,2276.07,2020-09-01
xPQ5GR06N4QtQAS,58QfR02t8dQAE,7550,2020-09-01
xqQ5GR06N4QtQAC,57QfR02t8dQAE,250,2020-09-01
YWQ5GR1L64QtQA3,56QfR02t8dQAE,500,2020-09-01
voQ5GR06N4QtQAC,53QfR02t8dQAE,500,2020-09-01
UZQ5GR0Iu4QtQAZ,52QfR02t8dQAE,0,2020-09-01
42Q5GR1IK4QtQAH,4zQfR02t8dQAE,32.5,2020-09-01
P7Q5GR1Js4QtQAN,4xQfR02t8dQAE,81.25,2020-09-01
wEQ5GR0OD4QtQAX,4vQfR02t8dQAE,500,2020-09-01
O4Q5GR1254QtQAM,4tQfR02t8dQAE,400,2020-09-01
U4Q5GR0t44QtQAI,4qQfR02t8dQAE,250,2020-09-01
gnQ5GR1NY4QtQAD,4kQfR02t8dQAE,500,2020-09-01
DTQ5GR1L54QtQA3,4iQfR02t8dQAE,2285.56,2020-09-01
dBQ5GR0bv4QtQAU,4gQfR02t8dQAE,985.02,2020-09-01
rSQ5GR1Rh4QtQAR,4dQfR02t8dQAE,75,2020-09-01
IlQ5GR1K74QtQAJ,lvQfR02t8dQAA,975,2020-08-31
1FQ5GR14q4QtQAQ,luQfR02t8dQAA,2827.65,2020-08-31
